item,itemLabel,enLabel,pubYear,imdbID,tmdbID,type,genres,cast,directors,screenwriters,runtimes
http://www.wikidata.org/entity/Q19598901,순정에 반하다,Falling for Innocence,2015,tt4274682,62267,tv,텔레비전 드라마,"윤현민, 정경호, 김소연",,,
http://www.wikidata.org/entity/Q19603800,태양을 쏴라,Shoot the Sun,2015,tt4535872,332834,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q19603928,후아유 : 학교 2015,Who Are You: School 2015,2015,tt5087824,62511,tv,"드라마 영화, 로맨스 영화, 미스터리 영화","남주혁, 육성재, 김소현",,,
http://www.wikidata.org/entity/Q19794509,검은손,Geomeunson,2015,tt4543902,337132,movie,공포 영화,,박재식,,
http://www.wikidata.org/entity/Q19794647,마돈나,Madonna,2015,tt4636074,336054,movie,드라마 영화,서영희,신수원,신수원,
http://www.wikidata.org/entity/Q19829398,너를 기억해,Hello Monster,2015,tt4803738,62933,tv,텔레비전 드라마,"박보검, 최원영, 디오 (1993년), 장나라, 서인국, 이천희",,,
http://www.wikidata.org/entity/Q19840560,은밀한 유혹,Perfect Proposal,2015,tt3602144,342021,movie,범죄 영화,임수정,윤재구,,
http://www.wikidata.org/entity/Q19854947,사랑하는 은동아,Beloved Eun-dong,2015,tt4791426,62838,tv,"로맨스 영화, 텔레비전 드라마","윤소희, 김유리, 정동환, 김사랑, 주진모, 김태훈, 백성현, 박진영",이태곤,,
http://www.wikidata.org/entity/Q19896386,연애의 맛,Love Clinique,2015,tt4946602,340819,movie,로맨틱 코미디,"지윤호, 이효정, 김민교, 홍석천, 하주희, 홍여진, 오민석, 오지호, 강예원",김아론,,
http://www.wikidata.org/entity/Q23899274,업사이드 다운 (2016년 영화),Upside Down,2015,tt5105628,476945,movie,다큐멘터리 영화,,,,
http://www.wikidata.org/entity/Q23994922,스틸 플라워,Steel Flower,2015,tt6315838,407997,movie,드라마 영화,정하담,박석영,,
http://www.wikidata.org/entity/Q24000556,잡식가족의 딜레마,An Omnivorous Family's Dilemma,2015,tt4282926,331423,movie,다큐멘터리 영화,,황윤,,
http://www.wikidata.org/entity/Q50322115,Naneun Seonmuda,I Am Sun Mu,2015,tt4722674,383353,movie,다큐멘터리 영화,,,,
http://www.wikidata.org/entity/Q55734574,중급불어,,2015,tt5258552,449802,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q65241097,다방의 푸른 꿈,Try To Remember,2015,tt7520904,601068,movie,독립 영화,,,,
http://www.wikidata.org/entity/Q65300188,퀴어영화 나비: 어른들의 일,Butterfly: The Adult World,2015,tt5358748,510589,movie,성 소수자 연관 장르,,,,
http://www.wikidata.org/entity/Q93739179,포장마차 (영화),Street Stall,2015,tt10090588,369460,movie,에로 영화,,,,
